BaseSensorFunctionType_AlarmMonitor_EnabledState_FalseState,104,Variable
BaseSensorFunctionType_AlarmMonitor_Quality,105,Variable
BaseSensorFunctionType_AlarmMonitor_Quality_SourceTimestamp,106,Variable
BaseSensorFunctionType_AlarmMonitor_LastSeverity,107,Variable
BaseSensorFunctionType_AlarmMonitor_LastSeverity_SourceTimestamp,108,Variable
BaseSensorFunctionType_AlarmMonitor_Comment,109,Variable
BaseSensorFunctionType_AlarmMonitor_Comment_SourceTimestamp,110,Variable
BaseSensorFunctionType_AlarmMonitor_ClientUserId,111,Variable
BaseSensorFunctionType_AlarmMonitor_Disable,112,Method
BaseSensorFunctionType_AlarmMonitor_Enable,113,Method
BaseSensorFunctionType_AlarmMonitor_AddComment,114,Method
BaseSensorFunctionType_AlarmMonitor_AddComment_InputArguments,115,Variable
BaseSensorFunctionType_AlarmMonitor_AckedState,116,Variable
BaseSensorFunctionType_AlarmMonitor_AckedState_Id,117,Variable
BaseSensorFunctionType_AlarmMonitor_AckedState_Name,118,Variable
BaseSensorFunctionType_AlarmMonitor_AckedState_Number,119,Variable
BaseSensorFunctionType_AlarmMonitor_AckedState_EffectiveDisplayName,120,Variable
BaseSensorFunctionType_AlarmMonitor_AckedState_TransitionTime,121,Variable
BaseSensorFunctionType_AlarmMonitor_AckedState_EffectiveTransitionTime,122,Variable
BaseSensorFunctionType_AlarmMonitor_AckedState_TrueState,123,Variable
BaseSensorFunctionType_AlarmMonitor_AckedState_FalseState,124,Variable
BaseSensorFunctionType_AlarmMonitor_ConfirmedState,125,Variable
BaseSensorFunctionType_AlarmMonitor_ConfirmedState_Id,126,Variable
BaseSensorFunctionType_AlarmMonitor_ConfirmedState_Name,127,Variable
BaseSensorFunctionType_AlarmMonitor_ConfirmedState_Number,128,Variable
BaseSensorFunctionType_AlarmMonitor_ConfirmedState_EffectiveDisplayName,129,Variable
BaseSensorFunctionType_AlarmMonitor_ConfirmedState_TransitionTime,130,Variable
BaseSensorFunctionType_AlarmMonitor_ConfirmedState_EffectiveTransitionTime,131,Variable
BaseSensorFunctionType_AlarmMonitor_ConfirmedState_TrueState,132,Variable
BaseSensorFunctionType_AlarmMonitor_ConfirmedState_FalseState,133,Variable
BaseSensorFunctionType_AlarmMonitor_Acknowledge,134,Method
BaseSensorFunctionType_AlarmMonitor_Acknowledge_InputArguments,135,Variable
BaseSensorFunctionType_AlarmMonitor_Confirm,136,Method
BaseSensorFunctionType_AlarmMonitor_Confirm_InputArguments,137,Variable
BaseSensorFunctionType_AlarmMonitor_ActiveState,138,Variable
BaseSensorFunctionType_AlarmMonitor_ActiveState_Id,139,Variable
BaseSensorFunctionType_AlarmMonitor_ActiveState_Name,140,Variable
BaseSensorFunctionType_AlarmMonitor_ActiveState_Number,141,Variable
BaseSensorFunctionType_AlarmMonitor_ActiveState_EffectiveDisplayName,142,Variable
BaseSensorFunctionType_AlarmMonitor_ActiveState_TransitionTime,143,Variable
BaseSensorFunctionType_AlarmMonitor_ActiveState_EffectiveTransitionTime,144,Variable
BaseSensorFunctionType_AlarmMonitor_ActiveState_TrueState,145,Variable
BaseSensorFunctionType_AlarmMonitor_ActiveState_FalseState,146,Variable
BaseSensorFunctionType_AlarmMonitor_InputNode,147,Variable
BaseSensorFunctionType_AlarmMonitor_SuppressedState,148,Variable
BaseSensorFunctionType_AlarmMonitor_SuppressedState_Id,149,Variable
BaseSensorFunctionType_AlarmMonitor_SuppressedState_Name,150,Variable
BaseSensorFunctionType_AlarmMonitor_SuppressedState_Number,151,Variable
BaseSensorFunctionType_AlarmMonitor_SuppressedState_EffectiveDisplayName,152,Variable
BaseSensorFunctionType_AlarmMonitor_SuppressedState_TransitionTime,153,Variable
BaseSensorFunctionType_AlarmMonitor_SuppressedState_EffectiveTransitionTime,154,Variable
BaseSensorFunctionType_AlarmMonitor_SuppressedState_TrueState,155,Variable
BaseSensorFunctionType_AlarmMonitor_SuppressedState_FalseState,156,Variable
BaseSensorFunctionType_AlarmMonitor_OutOfServiceState,157,Variable
BaseSensorFunctionType_AlarmMonitor_OutOfServiceState_Id,158,Variable
BaseSensorFunctionType_AlarmMonitor_OutOfServiceState_Name,159,Variable
BaseSensorFunctionType_AlarmMonitor_OutOfServiceState_Number,160,Variable
BaseSensorFunctionType_AlarmMonitor_OutOfServiceState_EffectiveDisplayName,161,Variable
BaseSensorFunctionType_AlarmMonitor_OutOfServiceState_TransitionTime,162,Variable
BaseSensorFunctionType_AlarmMonitor_OutOfServiceState_EffectiveTransitionTime,163,Variable
BaseSensorFunctionType_AlarmMonitor_OutOfServiceState_TrueState,164,Variable
BaseSensorFunctionType_AlarmMonitor_OutOfServiceState_FalseState,165,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState,166,Object
BaseSensorFunctionType_AlarmMonitor_ShelvingState_CurrentState,167,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_CurrentState_Id,168,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_CurrentState_Name,169,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_CurrentState_Number,170,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_CurrentState_EffectiveDisplayName,171,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_LastTransition,172,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_LastTransition_Id,173,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_LastTransition_Name,174,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_LastTransition_Number,175,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_LastTransition_TransitionTime,176,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_LastTransition_EffectiveTransitionTime,177,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_AvailableStates,178,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_AvailableTransitions,179,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_UnshelveTime,180,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_TimedShelve,181,Method
BaseSensorFunctionType_AlarmMonitor_ShelvingState_TimedShelve_InputArguments,182,Variable
BaseSensorFunctionType_AlarmMonitor_ShelvingState_Unshelve,183,Method
BaseSensorFunctionType_AlarmMonitor_ShelvingState_OneShotShelve,184,Method
BaseSensorFunctionType_AlarmMonitor_SuppressedOrShelved,185,Variable
BaseSensorFunctionType_AlarmMonitor_MaxTimeShelved,186,Variable
BaseSensorFunctionType_AlarmMonitor_AudibleEnabled,187,Variable
BaseSensorFunctionType_AlarmMonitor_AudibleSound,188,Variable
BaseSensorFunctionType_AlarmMonitor_AudibleSound_ListId,189,Variable
BaseSensorFunctionType_AlarmMonitor_AudibleSound_AgencyId,190,Variable
BaseSensorFunctionType_AlarmMonitor_AudibleSound_VersionId,191,Variable
BaseSensorFunctionType_AlarmMonitor_SilenceState,192,Variable
BaseSensorFunctionType_AlarmMonitor_SilenceState_Id,193,Variable
BaseSensorFunctionType_AlarmMonitor_SilenceState_Name,194,Variable
BaseSensorFunctionType_AlarmMonitor_SilenceState_Number,195,Variable
BaseSensorFunctionType_AlarmMonitor_SilenceState_EffectiveDisplayName,196,Variable
BaseSensorFunctionType_AlarmMonitor_SilenceState_TransitionTime,197,Variable
BaseSensorFunctionType_AlarmMonitor_SilenceState_EffectiveTransitionTime,198,Variable
BaseSensorFunctionType_AlarmMonitor_SilenceState_TrueState,199,Variable
BaseSensorFunctionType_AlarmMonitor_SilenceState_FalseState,200,Variable
BaseSensorFunctionType_AlarmMonitor_OnDelay,201,Variable
BaseSensorFunctionType_AlarmMonitor_OffDelay,202,Variable
BaseSensorFunctionType_AlarmMonitor_FirstInGroupFlag,203,Variable
BaseSensorFunctionType_AlarmMonitor_FirstInGroup,204,Object
BaseSensorFunctionType_AlarmMonitor_LatchedState,205,Variable
BaseSensorFunctionType_AlarmMonitor_LatchedState_Id,206,Variable
BaseSensorFunctionType_AlarmMonitor_LatchedState_Name,207,Variable
BaseSensorFunctionType_AlarmMonitor_LatchedState_Number,208,Variable
BaseSensorFunctionType_AlarmMonitor_LatchedState_EffectiveDisplayName,209,Variable
BaseSensorFunctionType_AlarmMonitor_LatchedState_TransitionTime,210,Variable
BaseSensorFunctionType_AlarmMonitor_LatchedState_EffectiveTransitionTime,211,Variable
BaseSensorFunctionType_AlarmMonitor_LatchedState_TrueState,212,Variable
BaseSensorFunctionType_AlarmMonitor_LatchedState_FalseState,213,Variable
BaseSensorFunctionType_AlarmMonitor_ReAlarmTime,214,Variable
BaseSensorFunctionType_AlarmMonitor_ReAlarmRepeatCount,215,Variable
BaseSensorFunctionType_AlarmMonitor_Silence,216,Method
BaseSensorFunctionType_AlarmMonitor_Suppress,217,Method
BaseSensorFunctionType_AlarmMonitor_Unsuppress,218,Method
